("port 1","mode 2",2,"port 1",2,"transmission")
(101, 3)
1.8737028625000000e+14 6.0722771344396320e-04 2.1047463630947699e-01
1.8749519977416666e+14 6.3660306660250771e-04 2.2587129811475670e-01
1.8762011329833334e+14 6.6714745487052665e-04 2.4929899265866060e-01
1.8774502682250000e+14 6.9801305962638037e-04 2.7966027605007493e-01
1.8786994034666666e+14 7.2846123280210129e-04 3.1586334812991979e-01
1.8799485387083334e+14 7.5784928020154415e-04 3.5688807434461689e-01
1.8811976739500000e+14 7.8561650562392765e-04 4.0181314137443008e-01
1.8824468091916666e+14 8.1127192163173406e-04 4.4982055427381190e-01
1.8836959444333334e+14 8.3438451373323930e-04 5.0018821269499858e-01
1.8849450796750000e+14 8.5457616416623747e-04 5.5227697748644211e-01
1.8861942149166666e+14 8.7151699985401482e-04 6.0551573194888553e-01
1.8874433501583334e+14 8.8294731262160983e-04 6.6129472850279292e-01
1.8886924854000000e+14 8.9078860217751098e-04 7.1743173996300291e-01
1.8899416206416666e+14 8.9486377121425346e-04 7.7347337249045822e-01
1.8911907558833334e+14 8.9503822071837968e-04 8.2897797131033646e-01
1.8924398911250000e+14 8.9122200796011911e-04 8.8350244135034250e-01
1.8936890263666666e+14 8.8337313296538893e-04 9.3658833782870987e-01
1.8949381616083334e+14 8.7150199294265540e-04 9.8774666574375070e-01
1.8961872968500000e+14 8.5567715202259297e-04 1.0364407492646597e+00
1.8974364320916666e+14 8.3603270320676973e-04 1.0820664970165506e+00
1.8986855673333334e+14 8.1277765623122159e-04 1.1239294580911450e+00
1.8999347025750000e+14 7.8534800071065447e-04 1.1641202844809917e+00
1.9011838378166666e+14 7.5515137152144850e-04 1.1990931054105463e+00
1.9024329730583334e+14 7.2266627517336137e-04 1.2277550860215687e+00
1.9036821083000000e+14 6.8850431945430561e-04 1.2488166518552664e+00
1.9049312435416666e+14 6.5343892407154986e-04 1.2607791975857683e+00
1.9061803787833334e+14 6.1843863658760133e-04 1.2619608337823058e+00
1.9074295140250000e+14 5.8470048208307188e-04 1.2506013639287590e+00
1.9086786492666666e+14 5.5367137975565514e-04 1.2251084226447098e+00
1.9099277845083334e+14 5.2703359303233103e-04 1.1845108061610581e+00
1.9111769197500000e+14 5.0661714477418223e-04 1.1291250845343654e+00
1.9124260549916666e+14 4.9318476986454573e-04 1.0654140547985202e+00
1.9136751902333334e+14 4.8888135745533544e-04 9.9357833952073393e-01
1.9149243254750000e+14 4.9447371138035983e-04 9.1961782689173477e-01
1.9161734607166666e+14 5.0992674714464125e-04 8.4992982571690256e-01
1.9174225959583334e+14 5.3443578124429266e-04 7.8976004448320725e-01
1.9186717312000000e+14 5.6665078114170148e-04 7.4227088056464718e-01
1.9199208664416666e+14 6.0496447283913009e-04 7.0852180550878219e-01
1.9211700016833334e+14 6.4774687282103489e-04 6.8803472891142747e-01
1.9224191369250000e+14 6.9348319148920790e-04 6.7947391245551036e-01
1.9236682721666666e+14 7.4082992187897315e-04 6.8117144431785781e-01
1.9249174074083334e+14 7.8702963210848596e-04 6.9327501162136229e-01
1.9261665426500000e+14 8.3271659189697929e-04 7.1227961871572620e-01
1.9274156778916666e+14 8.7705607203913505e-04 7.3689129897556827e-01
1.9286648131333334e+14 9.1932866389829524e-04 7.6599594482838684e-01
1.9299139483750000e+14 9.5891403601199303e-04 7.9864371633864695e-01
1.9311630836166666e+14 9.9527857939667392e-04 8.3402477680618070e-01
1.9324122188583331e+14 1.0279666179024425e-03 8.7144364458189638e-01
1.9336613541000000e+14 1.0565945753265383e-03 9.1029531630001526e-01
1.9349104893416666e+14 1.0808474828375718e-03 9.5004420910937526e-01
1.9361596245833331e+14 1.1004773035455226e-03 9.9020597996981907e-01
1.9374087598250000e+14 1.1145077943872266e-03 1.0316656355396454e+00
1.9386578950666666e+14 1.1237016572299002e-03 1.0727584270472952e+00
1.9399070303083331e+14 1.1280224254354664e-03 1.1130801091354579e+00
1.9411561655500000e+14 1.1275020888184967e-03 1.1522265888501477e+00
1.9424053007916666e+14 1.1222437878242936e-03 1.1897844557805102e+00
1.9436544360333331e+14 1.1124251761447366e-03 1.2253222789766014e+00
1.9449035712750000e+14 1.0983024589120234e-03 1.2583827605558067e+00
1.9461527065166666e+14 1.0802151093410536e-03 1.2884761237521334e+00
