("port 1","mode 1",1,"port 1",1,"transmission")
(101, 3)
1.8737028625000000e+14 6.9253465697465498e-04 9.2174382971665214e-01
1.8749519977416666e+14 6.8831116279360872e-04 9.4760595819487647e-01
1.8762011329833334e+14 6.8110478504891572e-04 9.7285096092424483e-01
1.8774502682250000e+14 6.7101774419042900e-04 9.9695631887914005e-01
1.8786994034666666e+14 6.5821237651044623e-04 1.0193657208526197e+00
1.8799485387083334e+14 6.4291285911776460e-04 1.0394800698326412e+00
1.8811976739500000e+14 6.2540736674855538e-04 1.0566497589327821e+00
1.8824468091916666e+14 6.0605064526881463e-04 1.0701699885044804e+00
1.8836959444333334e+14 5.8526682697204507e-04 1.0792820803136736e+00
1.8849450796750000e+14 5.6355201020622751e-04 1.0831854469343360e+00
1.8861942149166666e+14 5.4147560491269819e-04 1.0810670235752555e+00
1.8874433501583334e+14 5.2059875029298241e-04 1.0690866868441422e+00
1.8886924854000000e+14 5.0076382228598235e-04 1.0494929546657041e+00
1.8899416206416666e+14 4.8275804238693469e-04 1.0219824750986810e+00
1.8911907558833334e+14 4.6737932806762566e-04 9.8672967969640646e-01
1.8924398911250000e+14 4.5537998845008042e-04 9.4455611933877848e-01
1.8936890263666666e+14 4.4739349230466099e-04 8.9702747062204102e-01
1.8949381616083334e+14 4.4385597465765146e-04 8.4640110384729916e-01
1.8961872968500000e+14 4.4494267485236570e-04 7.9538397819202533e-01
1.8974364320916666e+14 4.5054046677812725e-04 7.4674458469158678e-01
1.8986855673333334e+14 4.6026704651023597e-04 7.0290358164613753e-01
1.8999347025750000e+14 4.7494950596118973e-04 6.6339238936018963e-01
1.9011838378166666e+14 4.9251038222748386e-04 6.3182047796906948e-01
1.9024329730583334e+14 5.1214494102647741e-04 6.0845956244323973e-01
1.9036821083000000e+14 5.3306040571712669e-04 5.9304265527703670e-01
1.9049312435416666e+14 5.5451749591721206e-04 5.8495725253481545e-01
1.9061803787833334e+14 5.7585303937082776e-04 5.8340685501176937e-01
1.9074295140250000e+14 5.9648927331063244e-04 5.8752590762799217e-01
1.9086786492666666e+14 6.1593511373981777e-04 5.9645173127691886e-01
1.9099277845083334e+14 6.3378326459840109e-04 6.0936390264511608e-01
1.9111769197500000e+14 6.4970560270493586e-04 6.2550183820212157e-01
1.9124260549916666e+14 6.6483529431955908e-04 6.4266377491245130e-01
1.9136751902333334e+14 6.7756210274124275e-04 6.6169064498286378e-01
1.9149243254750000e+14 6.8776103704617998e-04 6.8198057186589445e-01
1.9161734607166666e+14 6.9537064791216853e-04 7.0298293966953052e-01
1.9174225959583334e+14 7.0038989186703665e-04 7.2418989672952627e-01
1.9186717312000000e+14 7.0287531180557967e-04 7.4512923025260391e-01
1.9199208664416666e+14 7.0293833850797259e-04 7.6535911088637243e-01
1.9211700016833334e+14 7.0074250243468649e-04 7.8446508617940935e-01
1.9224191369250000e+14 6.9650032475841110e-04 8.0205967634595410e-01
1.9236682721666666e+14 6.9046962736106434e-04 8.1778493304473499e-01
1.9249174074083334e+14 6.8408044607004494e-04 8.2957053192700536e-01
1.9261665426500000e+14 6.7651134162977718e-04 8.3880846086687522e-01
1.9274156778916666e+14 6.6813296119182209e-04 8.4528348011831511e-01
1.9286648131333334e+14 6.5933528523266847e-04 8.4885886539796174e-01
1.9299139483750000e+14 6.5051550053918828e-04 8.4949478063369310e-01
1.9311630836166666e+14 6.4206348705364016e-04 8.4726609533205410e-01
1.9324122188583331e+14 6.3434523885012980e-04 8.4237636142697370e-01
1.9336613541000000e+14 6.2768503238743410e-04 8.3516401690516939e-01
1.9349104893416666e+14 6.2234770237058811e-04 8.2609702415882968e-01
1.9361596245833331e+14 6.1852284253576472e-04 8.1575345290701162e-01
1.9374087598250000e+14 6.1742987769203273e-04 8.0297025794545096e-01
1.9386578950666666e+14 6.1798821091926944e-04 7.9029256840698958e-01
1.9399070303083331e+14 6.2011131315483617e-04 7.7840015214474734e-01
1.9411561655500000e+14 6.2362461350596828e-04 7.6790114166854317e-01
1.9424053007916666e+14 6.2827922898063212e-04 7.5929388379805152e-01
1.9436544360333331e+14 6.3376976964171425e-04 7.5294304070533380e-01
1.9449035712750000e+14 6.3975403179037575e-04 7.4907072534496655e-01
1.9461527065166666e+14 6.4587257747187525e-04 7.4776056941101510e-01
1.9474018417583331e+14 6.5176670436013458e-04 7.4897093636858958e-01
1.9486509770000000e+14 6.5709392575748822e-04 7.5255310799169928e-01
1.9499001122416666e+14 6.6266284236435628e-04 7.5671646605026299e-01
1.9511492474833331e+14 6.6706354659429919e-04 7.6270328876829607e-01
1.9523983827250000e+14 6.7006287042195686e-04 7.7013809640206343e-01
1.9536475179666666e+14 6.7148112814597574e-04 7.7860572786888227e-01
1.9548966532083331e+14 6.7119637747480932e-04 7.8766117301042371e-01
1.9561457884500000e+14 6.6914750679907009e-04 7.9683682293780156e-01
1.9573949236916666e+14 6.6533643739109967e-04 8.0564807151238726e-01
1.9586440589333331e+14 6.5982961771283825e-04 8.1359839300923809e-01
1.9598931941750000e+14 6.5275886158569713e-04 8.2018519175001248e-01
1.9611423294166666e+14 6.4432143778705823e-04 8.2490789703178669e-01
1.9623914646583331e+14 6.3578695716102009e-04 8.2560786654976404e-01
1.9636405999000000e+14 6.2647514134428863e-04 8.2345220120301343e-01
1.9648897351416666e+14 6.1677769156920283e-04 8.1805259432748278e-01
1.9661388703833331e+14 6.0713729042675426e-04 8.0911788683299035e-01
1.9673880056250000e+14 5.9803484399398787e-04 7.9649520608511215e-01
1.9686371408666666e+14 5.8997127379478167e-04 7.8021454086222686e-01
1.9698862761083331e+14 5.8344339626949194e-04 7.6052963354316228e-01
1.9711354113500000e+14 5.7891448900323768e-04 7.3794471285333230e-01
1.9723845465916666e+14 5.7678169366990760e-04 7.1321519043768933e-01
1.9736336818333331e+14 5.7734408097160868e-04 6.8731309954015696e-01
1.9748828170750000e+14 5.8189947564691517e-04 6.5989770044010365e-01
1.9761319523166666e+14 5.8940243353065760e-04 6.3372162583676184e-01
1.9773810875583331e+14 5.9973681385758237e-04 6.0989042535286020e-01
1.9786302228000000e+14 6.1265238649259031e-04 5.8933926549386406e-01
1.9798793580416666e+14 6.2778785983590721e-04 5.7277155252772094e-01
1.9811284932833331e+14 6.4470002146383820e-04 5.6063640987898966e-01
1.9823776285250000e+14 6.6289410823238142e-04 5.5314013359717984e-01
1.9836267637666666e+14 6.8185165791339306e-04 5.5028046146150855e-01
1.9848758990083331e+14 7.0105372455318631e-04 5.5189137579663861e-01
1.9861250342500000e+14 7.1999881598152910e-04 5.5768859340678523e-01
1.9873741694916666e+14 7.3936628089324311e-04 5.6634757985588602e-01
1.9886233047333331e+14 7.5755711515040262e-04 5.7842729165633933e-01
1.9898724399750000e+14 7.7417783762655408e-04 5.9347716182202770e-01
1.9911215752166666e+14 7.8888466085609847e-04 6.1104233609490033e-01
1.9923707104583331e+14 8.0138574866515521e-04 6.3067289561019702e-01
1.9936198457000000e+14 8.1144256767053623e-04 6.5192838921111007e-01
1.9948689809416666e+14 8.1887069289993488e-04 6.7437905154195610e-01
1.9961181161833331e+14 8.2354030055977736e-04 6.9760479245327356e-01
1.9973672514250000e+14 8.2537649057852383e-04 7.2119278079895988e-01
1.9986163866666666e+14 8.2435951928985644e-04 7.4473424624604145e-01
("port 1","mode 1",1,"port 2",1,"transmission")
(101, 3)
1.8737028625000000e+14 7.3366534800767161e-04 -1.8277515262906670e+00
1.8749519977416666e+14 6.9956263398477910e-04 -1.6262175138852815e+00
1.8762011329833334e+14 6.6469486255625512e-04 -1.4241944627400946e+00
1.8774502682250000e+14 6.2916498420643931e-04 -1.2215140988194559e+00
1.8786994034666666e+14 5.9308124326478643e-04 -1.0179767240030846e+00
1.8799485387083334e+14 5.5655658521366782e-04 -8.1334136572616644e-01
1.8811976739500000e+14 5.1970823156578024e-04 -6.0731185896079787e-01
1.8824468091916666e+14 4.8265754441347654e-04 -3.9951687254745100e-01
1.8836959444333334e+14 4.4553036293110956e-04 -1.8948072487245987e-01
