("port 1","mode 2",2,"port 1",2,"transmission")
(101, 3)
1.8737028625000000e+14 4.0537019063949607e-03 8.9419286486062521e-01
1.8749519977416666e+14 4.1993705338460542e-03 9.0170703788947404e-01
1.8762011329833334e+14 4.3554617311743231e-03 9.1459350392483629e-01
1.8774502682250000e+14 4.5168830361554434e-03 9.3292458966175318e-01
1.8786994034666666e+14 4.6783041649617356e-03 9.5649254431769892e-01
1.8799485387083334e+14 4.8344079178464080e-03 9.8489133689168840e-01
1.8811976739500000e+14 4.9800802681069364e-03 1.0175876274823004e+00
1.8824468091916666e+14 5.1105498689884305e-03 1.0539745175816408e+00
1.8836959444333334e+14 5.2214902364253676e-03 1.0934075506936269e+00
1.8849450796750000e+14 5.3090968495648448e-03 1.1352253233901115e+00
1.8861942149166666e+14 5.3701488701780676e-03 1.1787578892046251e+00
1.8874433501583334e+14 5.4013606646231100e-03 1.2236770769131653e+00
1.8886924854000000e+14 5.4017109023415753e-03 1.2689460234972225e+00
1.8899416206416666e+14 5.3700433252422191e-03 1.3138410414866248e+00
1.8911907558833334e+14 5.3059879943825120e-03 1.3575892060558987e+00
1.8924398911250000e+14 5.2100224859916843e-03 1.3993455596686919e+00
1.8936890263666666e+14 5.0835440030758136e-03 1.4381662880597252e+00
1.8949381616083334e+14 4.9289567100154830e-03 1.4729789067469254e+00
1.8961872968500000e+14 4.7497787304053339e-03 1.5025522521337396e+00
1.8974364320916666e+14 4.5507717443947987e-03 1.5254728717055097e+00
1.8986855673333334e+14 4.3380904817484859e-03 1.5401416960992098e+00
1.8999347025750000e+14 4.1193788521763173e-03 1.5452637375301506e+00
1.9011838378166666e+14 3.9040212970342446e-03 1.5386942592976489e+00
1.9024329730583334e+14 3.7029036120817100e-03 1.5189634122007465e+00
1.9036821083000000e+14 3.5281366450221532e-03 1.4853568197711449e+00
1.9049312435416666e+14 3.3921226782463896e-03 1.4385676432057934e+00
1.9061803787833334e+14 3.3059068638350464e-03 1.3812929891345485e+00
1.9074295140250000e+14 3.2770188883631136e-03 1.3183348768826921e+00
1.9086786492666666e+14 3.3075531526804269e-03 1.2558307344954502e+00
1.9099277845083334e+14 3.3934580134314116e-03 1.1997845804576770e+00
1.9111769197500000e+14 3.5254450693949259e-03 1.1546668668725983e+00
1.9124260549916666e+14 3.6902314201646253e-03 1.1232044207973046e+00
1.9136751902333334e+14 3.8748089421997028e-03 1.1052948607953648e+00
1.9149243254750000e+14 4.0659259989161405e-03 1.0999804652324505e+00
1.9161734607166666e+14 4.2515538419296804e-03 1.1056068705498614e+00
1.9174225959583334e+14 4.4212321911744987e-03 1.1202619718235292e+00
1.9186717312000000e+14 4.5661425803770932e-03 1.1420179767555345e+00
1.9199208664416666e+14 4.6790754826844224e-03 1.1690303678963783e+00
1.9211700016833334e+14 4.7543848980479177e-03 1.1995497628807035e+00
1.9224191369250000e+14 4.7879759892152504e-03 1.2318849775557499e+00
1.9236682721666666e+14 4.7773475397573668e-03 1.2643382795891287e+00
1.9249174074083334e+14 4.7212263845941189e-03 1.2954490709872624e+00
1.9261665426500000e+14 4.6212673907820769e-03 1.3229370120778794e+00
1.9274156778916666e+14 4.4807601313898828e-03 1.3445354013795168e+00
1.9286648131333334e+14 4.3056349770103650e-03 1.3575664074832645e+00
1.9299139483750000e+14 4.1050836989893792e-03 1.3588631736836310e+00
1.9311630836166666e+14 3.8923514988077699e-03 1.3448191978896693e+00
1.9324122188583331e+14 3.6855614936059742e-03 1.3117628736706770e+00
1.9336613541000000e+14 3.5080888138786827e-03 1.2569753095997693e+00
1.9349104893416666e+14 3.3874134254565213e-03 1.1805846367190818e+00
1.9361596245833331e+14 3.3510342362701360e-03 1.0877922275209633e+00
1.9374087598250000e+14 3.4184292665006152e-03 9.8979489698669676e-01
1.9386578950666666e+14 3.5966733231634130e-03 8.9958574112741740e-01
1.9399070303083331e+14 3.8767182965258359e-03 8.2803670528420248e-01
1.9411561655500000e+14 4.2385664116310947e-03 7.8042926135060309e-01
1.9424053007916666e+14 4.6577591463596388e-03 7.5698899051352342e-01
1.9436544360333331e+14 5.1099866534718257e-03 7.5509816636878702e-01
1.9449035712750000e+14 5.5731182410834823e-03 7.7119288272631437e-01
1.9461527065166666e+14 6.0276297156265386e-03 8.0178895912010317e-01
1.9474018417583331e+14 6.4564002517535479e-03 8.4386412078022899e-01
1.9486509770000000e+14 6.8443991270004207e-03 8.9491360716836910e-01
1.9499001122416666e+14 7.1775385163724420e-03 9.5302853879316052e-01
1.9511492474833331e+14 7.4454609966634350e-03 1.0163401372128229e+00
1.9523983827250000e+14 7.6385864669597150e-03 1.0833582094299894e+00
1.9536475179666666e+14 7.7492585928159250e-03 1.1527221867730031e+00
1.9548966532083331e+14 7.7719626659517663e-03 1.2231094799427675e+00
1.9561457884500000e+14 7.7036171027378714e-03 1.2931446198200074e+00
1.9573949236916666e+14 7.5439332962460174e-03 1.3613011980273766e+00
1.9586440589333331e+14 7.2958473671190637e-03 1.4257874086878777e+00
1.9598931941750000e+14 6.9660394487220789e-03 1.4844057483922599e+00
1.9611423294166666e+14 6.5655721673292654e-03 1.5343809304222114e+00
1.9623914646583331e+14 6.1105183019520065e-03 1.5723806077335398e+00
1.9636405999000000e+14 5.6235402861978040e-03 1.5937554700710452e+00
1.9648897351416666e+14 5.1343096799127165e-03 1.5931885523658496e+00
1.9661388703833331e+14 4.6804931693927776e-03 1.5652758760493648e+00
1.9673880056250000e+14 4.3064340051607334e-03 1.5067526548352450e+00
1.9686371408666666e+14 4.0566997067831984e-03 1.4204835414411023e+00
1.9698862761083331e+14 3.9624093517039993e-03 1.3187926855764942e+00
1.9711354113500000e+14 4.0261622943411910e-03 1.2207814549763516e+00
1.9723845465916666e+14 4.2190635489110159e-03 1.1432427918747112e+00
1.9736336818333331e+14 4.4937074739178767e-03 1.0938613580545689e+00
1.9748828170750000e+14 4.8001154822084960e-03 1.0721006511732003e+00
1.9761319523166666e+14 5.0977361232777268e-03 1.0727993895266408e+00
1.9773810875583331e+14 5.3559266954499949e-03 1.0900394916989880e+00
1.9786302228000000e+14 5.5539730608821390e-03 1.1183455846866925e+00
1.9798793580416666e+14 5.6796224815853060e-03 1.1530268175598872e+00
1.9811284932833331e+14 5.7277517460983607e-03 1.1900785960338975e+00
1.9823776285250000e+14 5.6993694986899913e-03 1.2259651274885635e+00
1.9836267637666666e+14 5.6009248439940606e-03 1.2574083592316669e+00
1.9848758990083331e+14 5.4438528797967414e-03 1.2812352697210847e+00
1.9861250342500000e+14 5.2442738674681241e-03 1.2943284355563882e+00
1.9873741694916666e+14 4.8698695855640536e-03 1.2647723231657082e+00
1.9886233047333331e+14 4.4747136737394036e-03 1.2185113430159054e+00
1.9898724399750000e+14 4.1065926056902359e-03 1.1581274534284967e+00
1.9911215752166666e+14 3.8280775277758569e-03 1.0924243818251753e+00
1.9923707104583331e+14 3.7030097100521297e-03 1.0343293048625422e+00
1.9936198457000000e+14 3.7687390479269711e-03 9.9183988785990307e-01
1.9948689809416666e+14 4.0155822737550778e-03 9.6272853635981082e-01
1.9961181161833331e+14 4.3969348952071314e-03 9.4152068631763519e-01
1.9973672514250000e+14 4.8578987013358430e-03 9.2622959325681475e-01
1.9986163866666666e+14 5.3535918385883285e-03 9.1756574875422303e-01
("port 1","mode 2",2,"port 2",2,"transmission")
(101, 3)
1.8737028625000000e+14 1.1756250490455880e-02 1.3959102547760447e+00
1.8749519977416666e+14 1.2797781987048555e-02 1.6249340384557822e+00
1.8762011329833334e+14 1.3757421636224837e-02 1.8480807886269279e+00
1.8774502682250000e+14 1.4619106860781581e-02 2.0674885193078221e+00
1.8786994034666666e+14 1.5370383739291680e-02 2.2847870521073479e+00
1.8799485387083334e+14 1.6002035332532898e-02 2.5012710152770441e+00
1.8811976739500000e+14 1.6507848737721209e-02 2.7180149377823222e+00
1.8824468091916666e+14 1.6884456105385609e-02 2.9359524094990079e+00
1.8836959444333334e+14 1.7131222249998055e-02 3.1559332003249327e+00
1.8849450796750000e+14 1.7250174619385359e-02 3.3787669391373001e+00
1.8861942149166666e+14 1.7245984345123779e-02 3.6052583844738995e+00
1.8874433501583334e+14 1.7125793094698746e-02 3.8362268778708408e+00
1.8886924854000000e+14 1.6899911731358460e-02 4.0725614881244532e+00
1.8899416206416666e+14 1.6581515653496730e-02 4.3152028345310409e+00
1.8911907558833334e+14 1.6187007233634868e-02 4.5651551259051661e+00
1.8924398911250000e+14 1.5736231711735917e-02 4.8234645610632780e+00
1.8936890263666666e+14 1.5252580481652818e-02 5.0911623704058622e+00
1.8949381616083334e+14 1.4762824422630109e-02 5.3691576435574762e+00
1.8961872968500000e+14 1.4296455168498054e-02 5.6580689540481686e+00
1.8974364320916666e+14 1.3884272273487586e-02 5.9580009345142573e+00
1.8986855673333334e+14 1.3556009824535437e-02 6.2683084274244303e+00
1.8999347025750000e+14 1.3336912609768948e-02 6.5874570253546061e+00
1.9011838378166666e+14 1.3244519143964715e-02 6.9130121216789853e+00
1.9024329730583334e+14 1.3284851273435479e-02 7.2419957914419157e+00
1.9036821083000000e+14 1.3451138407642407e-02 7.5714007387353401e+00
1.9049312435416666e+14 1.3724568599408420e-02 7.8987444009972760e+00
1.9061803787833334e+14 1.4076999109474637e-02 8.2224447121561219e+00
1.9074295140250000e+14 1.4474655287498292e-02 8.5419244632861613e+00
1.9086786492666666e+14 1.4881803040424987e-02 8.8574917001687528e+00
1.9099277845083334e+14 1.5263799301756845e-02 9.1701116406241567e+00
1.9111769197500000e+14 1.5589402345999880e-02 9.4811714588231535e+00
1.9124260549916666e+14 1.5832466159644721e-02 9.7922810660261135e+00
1.9136751902333334e+14 1.5973338988675253e-02 1.0105167289800878e+01
1.9149243254750000e+14 1.6000169379250119e-02 1.0421560876047472e+01
1.9161734607166666e+14 1.5909902113448025e-02 1.0743133741040676e+01
1.9174225959583334e+14 1.5709055045223415e-02 1.1071427627221444e+01
1.9186717312000000e+14 1.5413960890751165e-02 1.1407754869279346e+01
1.9199208664416666e+14 1.5050091674765113e-02 1.1753049412134434e+01
1.9211700016833334e+14 1.4650035452848769e-02 1.2107658745008935e+01
1.9224191369250000e+14 1.4249807877512755e-02 1.2471098774877753e+01
1.9236682721666666e+14 1.3883569420895470e-02 1.2841846429710666e+01
1.9249174074083334e+14 1.3577393415440656e-02 1.3217306922494895e+01
1.9261665426500000e+14 1.3344407616865816e-02 1.3594020023103752e+01
1.9274156778916666e+14 1.3181362952900155e-02 1.3968217858590020e+01
1.9286648131333334e+14 1.3069823895880239e-02 1.4336478765104294e+01
