("port 1","mode 1",1,"port 1",1,"transmission")
(101, 3)
1.8737028625000000e+14 8.0824501733588010e-03 3.2205432594012623e-01
1.8749519977416666e+14 8.2045463394745544e-03 4.9396191103360693e-01
1.8762011329833334e+14 8.2256266521119285e-03 6.6574971168669506e-01
1.8774502682250000e+14 8.1462355274005867e-03 8.3826697966795438e-01
1.8786994034666666e+14 7.9693416241077720e-03 1.0124247161829283e+00
1.8799485387083334e+14 7.7003332260403333e-03 1.1892718023984350e+00
1.8811976739500000e+14 7.3470294629252655e-03 1.3700877843997274e+00
1.8824468091916666e+14 6.9197362852362835e-03 1.5565051037583710e+00
1.8836959444333334e+14 6.4313941113605085e-03 1.7506760232871708e+00
1.8849450796750000e+14 5.8978897472968328e-03 1.9554989611234959e+00
1.8861942149166666e+14 5.3386359840512194e-03 2.1749033706331184e+00
1.8874433501583334e+14 4.7765561704564505e-03 2.4139010000632792e+00
1.8886924854000000e+14 4.2418584854793549e-03 2.6793313354449815e+00
1.8899416206416666e+14 3.7714713738655203e-03 2.9780769249554240e+00
1.8911907558833334e+14 3.4083248356065448e-03 3.3137210123659142e+00
1.8924398911250000e+14 3.1933425730352578e-03 3.6799240598658325e+00
1.8936890263666666e+14 3.1482997379243564e-03 4.0561608176185011e+00
1.8949381616083334e+14 3.2608303190359055e-03 4.4154712758016821e+00
1.8961872968500000e+14 3.4892786527983997e-03 4.7395274180045996e+00
1.8974364320916666e+14 3.7827315218028541e-03 5.0240624246393217e+00
1.8986855673333334e+14 4.0965743928864321e-03 5.2734790429452882e+00
1.8999347025750000e+14 4.3981289701894967e-03 5.4948331769902143e+00
1.9011838378166666e+14 4.6633716928092105e-03 5.6939177980436044e+00
1.9024329730583334e+14 4.8762710140207487e-03 5.8754461882912077e+00
1.9036821083000000e+14 5.0265580755292100e-03 6.0427472021737128e+00
1.9049312435416666e+14 5.1083987713617775e-03 6.1980324195549024e+00
1.9061803787833334e+14 5.1195495167502313e-03 6.3426410239755837e+00
1.9074295140250000e+14 5.0608341689952069e-03 6.4772093356581379e+00
1.9086786492666666e+14 4.9358283670086593e-03 6.6017655483507882e+00
1.9099277845083334e+14 4.7506855886080938e-03 6.7157616505353595e+00
1.9111769197500000e+14 4.5140732126439358e-03 6.8180562281252959e+00
1.9124260549916666e+14 4.2383840787683525e-03 6.9067102640177431e+00
1.9136751902333334e+14 3.9362203979606625e-03 6.9793582302135002e+00
