("port 1","mode 1",1,"port 1",1,"transmission")
(101, 3)
1.8737028625000000e+14 2.0208805026076483e-03 6.3797985460333928e-01
1.8749519977416666e+14 2.0506236445075997e-03 6.9760397154086085e-01
1.8762011329833334e+14 2.0690676006130094e-03 7.5761805334712951e-01
1.8774502682250000e+14 2.0760511772918468e-03 8.1787085095292800e-01
1.8786994034666666e+14 2.0714878843520251e-03 8.7821733875604180e-01
1.8799485387083334e+14 2.0553662842352216e-03 9.3851227126363790e-01
1.8811976739500000e+14 2.0277502416653145e-03 9.9860366995276340e-01
1.8824468091916666e+14 1.9887791009666994e-03 1.0583256263799421e+00
1.8836959444333334e+14 1.9386678690581092e-03 1.1174896925524822e+00
1.8849450796750000e+14 1.8777075491348315e-03 1.1758738856375763e+00
1.8861942149166666e+14 1.8062658687879951e-03 1.2332078966121389e+00
1.8874433501583334e+14 1.7253513007382520e-03 1.2881407118662420e+00
1.8886924854000000e+14 1.6347405199589964e-03 1.3410979696818186e+00
1.8899416206416666e+14 1.5350566841334360e-03 1.3914615755232667e+00
1.8911907558833334e+14 1.4270275034518325e-03 1.4383834393809118e+00
1.8924398911250000e+14 1.3115065430822437e-03 1.4806639576112908e+00
1.8936890263666666e+14 1.1895117389617194e-03 1.5165489285619937e+00
1.8949381616083334e+14 1.0622969745770225e-03 1.5433766300609060e+00
1.8961872968500000e+14 9.3149034694876788e-04 1.5569397097953910e+00
1.8974364320916666e+14 7.9937441228703941e-04 1.5502919231808476e+00
1.8986855673333334e+14 6.6948388577260523e-04 1.5115016149637872e+00
1.8999347025750000e+14 5.4824028236276378e-04 1.4166500324233586e+00
1.9011838378166666e+14 4.4732379818015984e-04 1.2351490743000526e+00
1.9024329730583334e+14 3.8715901030948432e-04 9.4126405618380293e-01
1.9036821083000000e+14 3.8972991161377715e-04 5.8756924082458128e-01
1.9049312435416666e+14 4.5478699395902700e-04 2.9900055823609339e-01
1.9061803787833334e+14 5.6056502244590674e-04 1.2284515125593670e-01
1.9074295140250000e+14 6.8730627768996211e-04 3.1777317161954886e-02
1.9086786492666666e+14 8.2365527104303021e-04 -6.5282689831537479e-03
1.9099277845083334e+14 9.6346567644174099e-04 -1.2630867524865995e-02
1.9111769197500000e+14 1.1031328582361164e-03 1.6237051394040346e-03
1.9124260549916666e+14 1.2419891168586269e-03 2.9325961464290760e-02
1.9136751902333334e+14 1.3766177200511963e-03 6.6199432624278992e-02
1.9149243254750000e+14 1.5056567916796263e-03 1.0959524342983659e-01
1.9161734607166666e+14 1.6279688289405523e-03 1.5777414064866840e-01
1.9174225959583334e+14 1.7425706766355758e-03 2.0955118012428101e-01
1.9186717312000000e+14 1.8485963254053399e-03 2.6409223676320526e-01
1.9199208664416666e+14 1.9452767568684647e-03 3.2079272387438301e-01
1.9211700016833334e+14 2.0319290190441886e-03 3.7920259548822932e-01
1.9224191369250000e+14 2.1079504559317012e-03 4.3897837693770159e-01
1.9236682721666666e+14 2.1728158649820420e-03 4.9985150860590943e-01
1.9249174074083334e+14 2.2274808689497429e-03 5.6123301279830562e-01
1.9261665426500000e+14 2.2700602147332975e-03 6.2325754383518051e-01
1.9274156778916666e+14 2.3002396765254307e-03 6.8577571075278299e-01
1.9286648131333334e+14 2.3177825392737077e-03 7.4865616767383292e-01
1.9299139483750000e+14 2.3225302383691501e-03 8.1177909292831574e-01
1.9311630836166666e+14 2.3144028631734985e-03 8.7503066752829461e-01
1.9324122188583331e+14 2.2933994645940562e-03 9.3829801315838224e-01
1.9336613541000000e+14 2.2595981419267891e-03 1.0014641146193941e+00
1.9349104893416666e+14 2.2131559161945539e-03 1.0644022397635338e+00
1.9361596245833331e+14 2.1543084318401892e-03 1.1269692765061650e+00
1.9374087598250000e+14 2.0839923933642858e-03 1.1883054883683526e+00
1.9386578950666666e+14 2.0017993626171913e-03 1.2488052824246769e+00
1.9399070303083331e+14 1.9081976397003330e-03 1.3081947490445709e+00
1.9411561655500000e+14 1.8037379751485189e-03 1.3661166711972714e+00
1.9424053007916666e+14 1.6890567155090999e-03 1.4220907043570910e+00
1.9436544360333331e+14 1.5648822768407490e-03 1.4754500167930089e+00
1.9449035712750000e+14 1.4320478670261675e-03 1.5252362897944318e+00
1.9461527065166666e+14 1.2915162634778276e-03 1.5700175522138518e+00
1.9474018417583331e+14 1.1444289459881540e-03 1.6075550157011838e+00
1.9486509770000000e+14 9.9220766015802519e-04 1.6341552434898639e+00
1.9499001122416666e+14 8.3670802517973788e-04 1.6415178337550984e+00
1.9511492474833331e+14 6.8103531549935144e-04 1.6182691698720559e+00
1.9523983827250000e+14 5.3089685960013857e-04 1.5383407477058164e+00
1.9536475179666666e+14 3.9899852739897304e-04 1.3467728232166243e+00
1.9548966532083331e+14 3.1547961224464031e-04 9.6149081068344322e-01
